"","fips","name","state","needle_count","needle_binary"
"844","17043","DuPage","Illinois",0,FALSE
"845","18117","Orange","Indiana",0,FALSE
"846","18121","Parke","Indiana",0,FALSE
"847","18127","Porter","Indiana",0,FALSE
"848","18135","Randolph","Indiana",0,FALSE
"849","18137","Ripley","Indiana",0,FALSE
"850","18141","St. Joseph","Indiana",0,FALSE
"851","18149","Starke","Indiana",0,FALSE
"852","18151","Steuben","Indiana",0,FALSE
"853","18159","Tipton","Indiana",0,FALSE
"854","18161","Union","Indiana",0,FALSE
"855","18167","Vigo","Indiana",0,FALSE
"856","18169","Wabash","Indiana",0,FALSE
"857","18175","Washington","Indiana",0,FALSE
"858","18181","White","Indiana",0,FALSE
"859","19001","Adair","Iowa",0,FALSE
"860","17047","Edwards","Illinois",0,FALSE
"861","17051","Fayette","Illinois",0,FALSE
"862","17053","Ford","Illinois",0,FALSE
"863","17057","Fulton","Illinois",0,FALSE
"864","17063","Grundy","Illinois",0,FALSE
"865","18055","Greene","Indiana",0,FALSE
"866","18057","Hamilton","Indiana",0,FALSE
"867","18065","Henry","Indiana",0,FALSE
"868","18067","Howard","Indiana",0,FALSE
"869","18071","Jackson","Indiana",0,FALSE
"870","18077","Jefferson","Indiana",0,FALSE
"871","18087","LaGrange","Indiana",0,FALSE
"872","18091","LaPorte","Indiana",0,FALSE
"873","18097","Marion","Indiana",1,TRUE
"874","18101","Martin","Indiana",0,FALSE
"875","18103","Miami","Indiana",0,FALSE
"876","18109","Morgan","Indiana",0,FALSE
"877","16023","Butte","Idaho",0,FALSE
"878","16025","Camas","Idaho",0,FALSE
"879","16029","Caribou","Idaho",0,FALSE
"880","16033","Clark","Idaho",0,FALSE
"881","16041","Franklin","Idaho",0,FALSE
"882","16043","Fremont","Idaho",0,FALSE
"883","16047","Gooding","Idaho",0,FALSE
"884","16053","Jerome","Idaho",0,FALSE
"885","16055","Kootenai","Idaho",1,TRUE
"886","16061","Lewis","Idaho",0,FALSE
"887","16065","Madison","Idaho",0,FALSE
"888","16069","Nez Perce","Idaho",0,FALSE
"889","18007","Benton","Indiana",0,FALSE
"890","18013","Brown","Indiana",0,FALSE
"891","18015","Carroll","Indiana",0,FALSE
"892","18019","Clark","Indiana",1,TRUE
"893","18025","Crawford","Indiana",0,FALSE
"894","18031","Decatur","Indiana",0,FALSE
"895","18035","Delaware","Indiana",0,FALSE
"896","18045","Fountain","Indiana",0,FALSE
"897","13137","Habersham","Georgia",0,FALSE
"898","13141","Hancock","Georgia",0,FALSE
"899","13147","Hart","Georgia",0,FALSE
"900","13155","Irwin","Georgia",0,FALSE
"901","13159","Jasper","Georgia",0,FALSE
"902","13165","Jenkins","Georgia",0,FALSE
"903","13171","Lamar","Georgia",0,FALSE
"904","13173","Lanier","Georgia",0,FALSE
"905","20091","Johnson","Kansas",0,FALSE
"906","20097","Kiowa","Kansas",0,FALSE
"907","20099","Labette","Kansas",0,FALSE
"908","20103","Leavenworth","Kansas",0,FALSE
"909","20109","Logan","Kansas",0,FALSE
"910","20113","McPherson","Kansas",0,FALSE
"911","20119","Meade","Kansas",0,FALSE
"912","20125","Montgomery","Kansas",0,FALSE
"913","20131","Nemaha","Kansas",0,FALSE
"914","20141","Osborne","Kansas",0,FALSE
"915","20143","Ottawa","Kansas",0,FALSE
"916","20157","Republic","Kansas",0,FALSE
"917","20165","Rush","Kansas",0,FALSE
"918","20167","Russell","Kansas",0,FALSE
"919","20171","Scott","Kansas",0,FALSE
"920","20177","Shawnee","Kansas",0,FALSE
"921","22057","Lafourche","Louisiana",0,FALSE
"922","22061","Lincoln","Louisiana",0,FALSE
"923","22063","Livingston","Louisiana",0,FALSE
"924","22069","Natchitoches","Louisiana",0,FALSE
"925","22075","Plaquemines","Louisiana",0,FALSE
"926","22079","Rapides","Louisiana",1,TRUE
"927","22081","Red River","Louisiana",0,FALSE
"928","22085","Sabine","Louisiana",0,FALSE
"929","21111","Jefferson","Kentucky",1,TRUE
"930","21113","Jessamine","Kentucky",0,FALSE
"931","21123","Larue","Kentucky",0,FALSE
"932","21129","Lee","Kentucky",0,FALSE
"933","21135","Lewis","Kentucky",0,FALSE
"934","21139","Livingston","Kentucky",0,FALSE
"935","21145","McCracken","Kentucky",0,FALSE
"936","21153","Magoffin","Kentucky",0,FALSE
"937","21159","Martin","Kentucky",1,TRUE
"938","21167","Mercer","Kentucky",1,TRUE
"939","21171","Monroe","Kentucky",0,FALSE
"940","21173","Montgomery","Kentucky",0,FALSE
"941","21179","Nelson","Kentucky",0,FALSE
"942","19053","Decatur","Iowa",0,FALSE
"943","18003","Allen","Indiana",1,TRUE
"944","13181","Lincoln","Georgia",0,FALSE
"945","19061","Dubuque","Iowa",0,FALSE
"946","19069","Franklin","Iowa",0,FALSE
"947","19075","Grundy","Iowa",0,FALSE
"948","19077","Guthrie","Iowa",0,FALSE
"949","19089","Howard","Iowa",0,FALSE
"950","19093","Ida","Iowa",0,FALSE
"951","19101","Jefferson","Iowa",0,FALSE
"952","19103","Johnson","Iowa",0,FALSE
"953","19107","Keokuk","Iowa",0,FALSE
"954","19111","Lee","Iowa",0,FALSE
"955","19127","Marshall","Iowa",0,FALSE
"956","19129","Mills","Iowa",0,FALSE
"957","19135","Monroe","Iowa",0,FALSE
"958","19139","Muscatine","Iowa",0,FALSE
"959","19145","Page","Iowa",0,FALSE
"960","20181","Sherman","Kansas",0,FALSE
"961","19153","Polk","Iowa",0,FALSE
"962","19155","Pottawattamie","Iowa",0,FALSE
"963","19159","Ringgold","Iowa",0,FALSE
"964","19163","Scott","Iowa",1,TRUE
"965","19171","Tama","Iowa",0,FALSE
"966","19177","Van Buren","Iowa",0,FALSE
"967","19183","Washington","Iowa",0,FALSE
"968","19189","Winnebago","Iowa",0,FALSE
"969","19193","Woodbury","Iowa",0,FALSE
"970","20003","Anderson","Kansas",0,FALSE
"971","20009","Barton","Kansas",0,FALSE
"972","20017","Chase","Kansas",0,FALSE
"973","20019","Chautauqua","Kansas",0,FALSE
"974","13211","Morgan","Georgia",0,FALSE
"975","27081","Lincoln","Minnesota",0,FALSE
"976","27089","Marshall","Minnesota",0,FALSE
"977","27091","Martin","Minnesota",0,FALSE
"978","27095","Mille Lacs","Minnesota",0,FALSE
"979","27097","Morrison","Minnesota",0,FALSE
"980","27099","Mower","Minnesota",0,FALSE
"981","27105","Nobles","Minnesota",0,FALSE
"982","27109","Olmsted","Minnesota",0,FALSE
"983","27111","Otter Tail","Minnesota",0,FALSE
"984","27115","Pine","Minnesota",0,FALSE
"985","27117","Pipestone","Minnesota",0,FALSE
"986","27119","Polk","Minnesota",1,TRUE
"987","27129","Renville","Minnesota",0,FALSE
"988","27133","Rock","Minnesota",0,FALSE
"989","19059","Dickinson","Iowa",0,FALSE
"990","27141","Sherburne","Minnesota",0,FALSE
"991","27145","Stearns","Minnesota",0,FALSE
"992","27149","Stevens","Minnesota",0,FALSE
"993","27157","Wabasha","Minnesota",0,FALSE
"994","27163","Washington","Minnesota",0,FALSE
"995","27171","Wright","Minnesota",0,FALSE
"996","28005","Amite","Mississippi",0,FALSE
"997","28009","Benton","Mississippi",0,FALSE
"998","28011","Bolivar","Mississippi",0,FALSE
"999","28015","Carroll","Mississippi",0,FALSE
"1000","28021","Claiborne","Mississippi",0,FALSE
"1001","28031","Covington","Mississippi",0,FALSE
"1002","28039","George","Mississippi",0,FALSE
"1003","19149","Plymouth","Iowa",0,FALSE
"1004","28045","Hancock","Mississippi",0,FALSE
"1005","28051","Holmes","Mississippi",0,FALSE
"1006","28053","Humphreys","Mississippi",0,FALSE
"1007","28059","Jackson","Mississippi",0,FALSE
"1008","28067","Jones","Mississippi",0,FALSE
"1009","28073","Lamar","Mississippi",0,FALSE
"1010","23007","Franklin","Maine",0,FALSE
"1011","13215","Muscogee","Georgia",0,FALSE
"1012","13239","Quitman","Georgia",0,FALSE
"1013","27077","Lake of the Woods","Minnesota",0,FALSE
"1014","45031","Darlington","South Carolina",0,FALSE
"1015","45035","Dorchester","South Carolina",0,FALSE
"1016","45037","Edgefield","South Carolina",0,FALSE
"1017","47011","Bradley","Tennessee",0,FALSE
"1018","47017","Carroll","Tennessee",0,FALSE
"1019","47021","Cheatham","Tennessee",0,FALSE
"1020","47025","Claiborne","Tennessee",0,FALSE
"1021","47033","Crockett","Tennessee",0,FALSE
"1022","47035","Cumberland","Tennessee",0,FALSE
"1023","47041","DeKalb","Tennessee",0,FALSE
"1024","47047","Fayette","Tennessee",0,FALSE
"1025","47049","Fentress","Tennessee",0,FALSE
"1026","47059","Greene","Tennessee",0,FALSE
"1027","47061","Grundy","Tennessee",0,FALSE
"1028","27137","St. Louis","Minnesota",3,TRUE
"1029","23015","Lincoln","Maine",0,FALSE
"1030","23021","Piscataquis","Maine",0,FALSE
"1031","23023","Sagadahoc","Maine",0,FALSE
"1032","23031","York","Maine",0,FALSE
"1033","28041","Greene","Mississippi",0,FALSE
"1034","31149","Rock","Nebraska",0,FALSE
"1035","31151","Saline","Nebraska",0,FALSE
"1036","31155","Saunders","Nebraska",0,FALSE
"1037","31161","Sheridan","Nebraska",0,FALSE
"1038","31169","Thayer","Nebraska",0,FALSE
"1039","31173","Thurston","Nebraska",0,FALSE
"1040","31181","Webster","Nebraska",0,FALSE
"1041","32005","Douglas","Nevada",0,FALSE
"1042","32007","Elko","Nevada",0,FALSE
"1043","32013","Humboldt","Nevada",0,FALSE
"1044","32017","Lincoln","Nevada",0,FALSE
"1045","32023","Nye","Nevada",0,FALSE
"1046","23011","Kennebec","Maine",1,TRUE
"1047","39105","Meigs","Ohio",0,FALSE
"1048","39107","Mercer","Ohio",0,FALSE
"1049","39117","Morrow","Ohio",0,FALSE
"1050","39119","Muskingum","Ohio",0,FALSE
"1051","39125","Paulding","Ohio",0,FALSE
"1052","39129","Pickaway","Ohio",0,FALSE
"1053","39133","Portage","Ohio",0,FALSE
"1054","39135","Preble","Ohio",0,FALSE
"1055","39139","Richland","Ohio",0,FALSE
"1056","39141","Ross","Ohio",0,FALSE
"1057","39149","Shelby","Ohio",0,FALSE
"1058","39151","Stark","Ohio",1,TRUE
"1059","39157","Tuscarawas","Ohio",0,FALSE
"1060","39161","Van Wert","Ohio",0,FALSE
"1061","47065","Hamilton","Tennessee",1,TRUE
"1062","47067","Hancock","Tennessee",0,FALSE
"1063","47071","Hardin","Tennessee",0,FALSE
"1064","47077","Henderson","Tennessee",0,FALSE
"1065","47083","Houston","Tennessee",0,FALSE
"1066","47087","Jackson","Tennessee",0,FALSE
"1067","47095","Lake","Tennessee",0,FALSE
"1068","47101","Lewis","Tennessee",0,FALSE
"1069","47107","McMinn","Tennessee",0,FALSE
"1070","47109","McNairy","Tennessee",0,FALSE
"1071","47111","Macon","Tennessee",0,FALSE
"1072","47119","Maury","Tennessee",0,FALSE
"1073","47125","Montgomery","Tennessee",0,FALSE
"1074","47135","Perry","Tennessee",0,FALSE
"1075","47137","Pickett","Tennessee",0,FALSE
"1076","24011","Caroline","Maryland",0,FALSE
"1077","24013","Carroll","Maryland",0,FALSE
"1078","24021","Frederick","Maryland",1,TRUE
"1079","24023","Garrett","Maryland",0,FALSE
"1080","24031","Montgomery","Maryland",0,FALSE
"1081","24033","Prince George's","Maryland",0,FALSE
"1082","24043","Washington","Maryland",0,FALSE
"1083","32031","Washoe","Nevada",0,FALSE
"1084","32510","Carson City","Nevada",0,FALSE
"1085","33003","Carroll","New Hampshire",0,FALSE
"1086","33009","Grafton","New Hampshire",1,TRUE
"1087","33015","Rockingham","New Hampshire",0,FALSE
"1088","33019","Sullivan","New Hampshire",0,FALSE
"1089","34003","Bergen","New Jersey",0,FALSE
"1090","34009","Cape May","New Jersey",0,FALSE
"1091","34013","Essex","New Jersey",1,TRUE
"1092","39167","Washington","Ohio",0,FALSE
"1093","39171","Williams","Ohio",0,FALSE
"1094","39175","Wyandot","Ohio",0,FALSE
"1095","40003","Alfalfa","Oklahoma",0,FALSE
"1096","40011","Blaine","Oklahoma",0,FALSE
"1097","40013","Bryan","Oklahoma",0,FALSE
"1098","40017","Canadian","Oklahoma",0,FALSE
"1099","40025","Cimarron","Oklahoma",0,FALSE
"1100","40029","Coal","Oklahoma",0,FALSE
"1101","40035","Craig","Oklahoma",0,FALSE
"1102","40039","Custer","Oklahoma",0,FALSE
"1103","40045","Ellis","Oklahoma",0,FALSE
"1104","40049","Garvin","Oklahoma",0,FALSE
"1105","40055","Greer","Oklahoma",0,FALSE
"1106","37193","Wilkes","North Carolina",0,FALSE
"1107","47141","Putnam","Tennessee",0,FALSE
"1108","48045","Briscoe","Texas",0,FALSE
"1109","48049","Brown","Texas",0,FALSE
"1110","48055","Caldwell","Texas",0,FALSE
"1111","48061","Cameron","Texas",0,FALSE
"1112","48065","Carson","Texas",0,FALSE
"1113","48067","Cass","Texas",0,FALSE
"1114","48073","Cherokee","Texas",0,FALSE
"1115","48077","Clay","Texas",0,FALSE
"1116","48081","Coke","Texas",0,FALSE
"1117","48085","Collin","Texas",0,FALSE
"1118","48087","Collingsworth","Texas",0,FALSE
"1119","48091","Comal","Texas",0,FALSE
"1120","24047","Worcester","Maryland",0,FALSE
"1121","25007","Dukes","Massachusetts",1,TRUE
"1122","25013","Hampden","Massachusetts",1,TRUE
"1123","25015","Hampshire","Massachusetts",0,FALSE
"1124","25017","Middlesex","Massachusetts",1,TRUE
"1125","34017","Hudson","New Jersey",0,FALSE
"1126","34019","Hunterdon","New Jersey",0,FALSE
"1127","34021","Mercer","New Jersey",0,FALSE
"1128","34029","Ocean","New Jersey",0,FALSE
"1129","34033","Salem","New Jersey",0,FALSE
"1130","34035","Somerset","New Jersey",0,FALSE
"1131","34041","Warren","New Jersey",0,FALSE
"1132","35007","Colfax","New Mexico",0,FALSE
"1133","30055","McCone","Montana",0,FALSE
"1134","30057","Madison","Montana",0,FALSE
"1135","37195","Wilson","North Carolina",0,FALSE
"1136","37199","Yancey","North Carolina",0,FALSE
"1137","38005","Benson","North Dakota",0,FALSE
"1138","38009","Bottineau","North Dakota",0,FALSE
"1139","38017","Cass","North Dakota",1,TRUE
"1140","38027","Eddy","North Dakota",0,FALSE
"1141","38029","Emmons","North Dakota",0,FALSE
"1142","38037","Grant","North Dakota",0,FALSE
"1143","38039","Griggs","North Dakota",0,FALSE
"1144","38043","Kidder","North Dakota",0,FALSE
"1145","38047","Logan","North Dakota",0,FALSE
"1146","38053","McKenzie","North Dakota",0,FALSE
"1147","38059","Morton","North Dakota",1,TRUE
"1148","38063","Nelson","North Dakota",0,FALSE
"1149","47001","Anderson","Tennessee",0,FALSE
"1150","47003","Bedford","Tennessee",0,FALSE
"1151","40065","Jackson","Oklahoma",0,FALSE
"1152","40071","Kay","Oklahoma",0,FALSE
"1153","40083","Logan","Oklahoma",0,FALSE
"1154","40085","Love","Oklahoma",0,FALSE
"1155","40091","McIntosh","Oklahoma",0,FALSE
"1156","40099","Murray","Oklahoma",0,FALSE
"1157","40101","Muskogee","Oklahoma",0,FALSE
"1158","40107","Okfuskee","Oklahoma",0,FALSE
"1159","40111","Okmulgee","Oklahoma",0,FALSE
"1160","40117","Pawnee","Oklahoma",0,FALSE
"1161","40119","Payne","Oklahoma",0,FALSE
"1162","40125","Pottawatomie","Oklahoma",0,FALSE
"1163","25021","Norfolk","Massachusetts",1,TRUE
"1164","25023","Plymouth","Massachusetts",0,FALSE
"1165","26003","Alger","Michigan",0,FALSE
"1166","26005","Allegan","Michigan",0,FALSE
"1167","26007","Alpena","Michigan",0,FALSE
"1168","30063","Missoula","Montana",1,TRUE
"1169","30065","Musselshell","Montana",0,FALSE
"1170","30071","Phillips","Montana",0,FALSE
"1171","30077","Powell","Montana",0,FALSE
"1172","30083","Richland","Montana",0,FALSE
"1173","30087","Rosebud","Montana",0,FALSE
"1174","30091","Sheridan","Montana",0,FALSE
"1175","30097","Sweet Grass","Montana",0,FALSE
"1176","30101","Toole","Montana",0,FALSE
"1177","38065","Oliver","North Dakota",0,FALSE
"1178","38067","Pembina","North Dakota",0,FALSE
"1179","38071","Ramsey","North Dakota",0,FALSE
"1180","38075","Renville","North Dakota",0,FALSE
"1181","38081","Sargent","North Dakota",0,FALSE
"1182","38089","Stark","North Dakota",0,FALSE
"1183","38093","Stutsman","North Dakota",0,FALSE
"1184","38097","Traill","North Dakota",0,FALSE
"1185","38101","Ward","North Dakota",1,TRUE
"1186","39001","Adams","Ohio",0,FALSE
"1187","39005","Ashland","Ohio",0,FALSE
"1188","39011","Auglaize","Ohio",0,FALSE
"1189","39013","Belmont","Ohio",0,FALSE
"1190","39017","Butler","Ohio",0,FALSE
"1191","39019","Carroll","Ohio",0,FALSE
"1192","42003","Allegheny","Pennsylvania",1,TRUE
"1193","42007","Beaver","Pennsylvania",0,FALSE
"1194","48361","Orange","Texas",0,FALSE
"1195","48369","Parmer","Texas",0,FALSE
"1196","48383","Reagan","Texas",0,FALSE
"1197","48385","Real","Texas",0,FALSE
"1198","48387","Red River","Texas",0,FALSE
"1199","48395","Robertson","Texas",0,FALSE
"1200","48399","Runnels","Texas",0,FALSE
"1201","48403","Sabine","Texas",0,FALSE
"1202","48415","Scurry","Texas",0,FALSE
"1203","48417","Shackelford","Texas",0,FALSE
"1204","48419","Shelby","Texas",0,FALSE
"1205","48423","Smith","Texas",0,FALSE
"1206","48427","Starr","Texas",0,FALSE
"1207","48431","Sterling","Texas",0,FALSE
"1208","26017","Bay","Michigan",0,FALSE
"1209","26019","Benzie","Michigan",0,FALSE
"1210","26021","Berrien","Michigan",0,FALSE
"1211","26027","Cass","Michigan",0,FALSE
"1212","26031","Cheboygan","Michigan",0,FALSE
"1213","26033","Chippewa","Michigan",1,TRUE
"1214","30109","Wibaux","Montana",0,FALSE
"1215","31007","Banner","Nebraska",0,FALSE
"1216","31011","Boone","Nebraska",0,FALSE
"1217","31013","Box Butte","Nebraska",0,FALSE
"1218","31019","Buffalo","Nebraska",0,FALSE
"1219","31025","Cass","Nebraska",0,FALSE
"1220","31029","Chase","Nebraska",0,FALSE
"1221","31033","Cheyenne","Nebraska",0,FALSE
"1222","31039","Cuming","Nebraska",0,FALSE
"1223","31045","Dawes","Nebraska",0,FALSE
"1224","31051","Dixon","Nebraska",0,FALSE
"1225","31057","Dundy","Nebraska",0,FALSE
"1226","31071","Garfield","Nebraska",0,FALSE
"1227","31075","Grant","Nebraska",0,FALSE
"1228","39023","Clark","Ohio",1,TRUE
"1229","39025","Clermont","Ohio",0,FALSE
"1230","39029","Columbiana","Ohio",0,FALSE
"1231","39033","Crawford","Ohio",0,FALSE
"1232","39037","Darke","Ohio",0,FALSE
"1233","39041","Delaware","Ohio",0,FALSE
"1234","39043","Erie","Ohio",0,FALSE
"1235","39049","Franklin","Ohio",1,TRUE
"1236","35019","Guadalupe","New Mexico",0,FALSE
"1237","35021","Harding","New Mexico",0,FALSE
"1238","35025","Lea","New Mexico",0,FALSE
"1239","35033","Mora","New Mexico",0,FALSE
"1240","35039","Rio Arriba","New Mexico",0,FALSE
"1241","47143","Rhea","Tennessee",0,FALSE
"1242","47147","Robertson","Tennessee",0,FALSE
"1243","47149","Rutherford","Tennessee",0,FALSE
"1244","47155","Sevier","Tennessee",0,FALSE
"1245","47161","Stewart","Tennessee",0,FALSE
"1246","47167","Tipton","Tennessee",0,FALSE
"1247","47175","Van Buren","Tennessee",0,FALSE
"1248","47177","Warren","Tennessee",0,FALSE
"1249","45055","Kershaw","South Carolina",0,FALSE
"1250","45061","Lee","South Carolina",0,FALSE
"1251","45065","McCormick","South Carolina",0,FALSE
"1252","45071","Newberry","South Carolina",0,FALSE
"1253","45073","Oconee","South Carolina",0,FALSE
"1254","26041","Delta","Michigan",0,FALSE
"1255","26043","Dickinson","Michigan",0,FALSE
"1256","26047","Emmet","Michigan",0,FALSE
"1257","26051","Gladwin","Michigan",0,FALSE
"1258","26065","Ingham","Michigan",2,TRUE
"1259","26069","Iosco","Michigan",0,FALSE
"1260","17131","Mercer","Illinois",0,FALSE
"1261","13191","McIntosh","Georgia",0,FALSE
"1262","31079","Hall","Nebraska",0,FALSE
"1263","31081","Hamilton","Nebraska",0,FALSE
"1264","31083","Harlan","Nebraska",0,FALSE
"1265","31087","Hitchcock","Nebraska",0,FALSE
"1266","31099","Kearney","Nebraska",0,FALSE
"1267","31101","Keith","Nebraska",0,FALSE
"1268","31105","Kimball","Nebraska",0,FALSE
"1269","31109","Lancaster","Nebraska",0,FALSE
"1270","31115","Loup","Nebraska",0,FALSE
"1271","31119","Madison","Nebraska",0,FALSE
"1272","28091","Marion","Mississippi",0,FALSE
"1273","28097","Montgomery","Mississippi",0,FALSE
"1274","28101","Newton","Mississippi",0,FALSE
"1275","28109","Pearl River","Mississippi",0,FALSE
"1276","28119","Quitman","Mississippi",0,FALSE
"1277","28121","Rankin","Mississippi",0,FALSE
"1278","28129","Smith","Mississippi",0,FALSE
"1279","35041","Roosevelt","New Mexico",0,FALSE
"1280","35043","Sandoval","New Mexico",0,FALSE
"1281","35049","Santa Fe","New Mexico",0,FALSE
"1282","35057","Torrance","New Mexico",0,FALSE
"1283","35061","Valencia","New Mexico",0,FALSE
"1284","36007","Broome","New York",2,TRUE
"1285","36011","Cayuga","New York",0,FALSE
"1286","36013","Chautauqua","New York",0,FALSE
"1287","36019","Clinton","New York",0,FALSE
"1288","36027","Dutchess","New York",0,FALSE
"1289","36033","Franklin","New York",0,FALSE
"1290","36035","Fulton","New York",0,FALSE
"1291","36039","Greene","New York",0,FALSE
"1292","40131","Rogers","Oklahoma",0,FALSE
"1293","40135","Sequoyah","Oklahoma",0,FALSE
"1294","40137","Stephens","Oklahoma",0,FALSE
"1295","40143","Tulsa","Oklahoma",1,TRUE
"1296","40145","Wagoner","Oklahoma",0,FALSE
"1297","40149","Washita","Oklahoma",0,FALSE
"1298","41003","Benton","Oregon",0,FALSE
"1299","41005","Clackamas","Oregon",0,FALSE
"1300","41011","Coos","Oregon",0,FALSE
"1301","41013","Crook","Oregon",0,FALSE
"1302","41021","Gilliam","Oregon",0,FALSE
"1303","41027","Hood River","Oregon",0,FALSE
"1304","26075","Jackson","Michigan",0,FALSE
"1305","26079","Kalkaska","Michigan",0,FALSE
"1306","26081","Kent","Michigan",1,TRUE
"1307","26087","Lapeer","Michigan",0,FALSE
"1308","26093","Livingston","Michigan",0,FALSE
"1309","26095","Luce","Michigan",0,FALSE
"1310","26099","Macomb","Michigan",1,TRUE
"1311","26101","Manistee","Michigan",0,FALSE
"1312","26115","Monroe","Michigan",0,FALSE
"1313","28137","Tate","Mississippi",0,FALSE
"1314","28141","Tishomingo","Mississippi",0,FALSE
"1315","28143","Tunica","Mississippi",0,FALSE
"1316","28153","Wayne","Mississippi",0,FALSE
"1317","28155","Webster","Mississippi",0,FALSE
"1318","28157","Wilkinson","Mississippi",0,FALSE
"1319","28163","Yazoo","Mississippi",0,FALSE
"1320","29007","Audrain","Missouri",0,FALSE
"1321","29017","Bollinger","Missouri",0,FALSE
"1322","29023","Butler","Missouri",0,FALSE
"1323","29029","Camden","Missouri",0,FALSE
"1324","29035","Carter","Missouri",0,FALSE
"1325","29041","Chariton","Missouri",0,FALSE
"1326","29045","Clark","Missouri",0,FALSE
"1327","36041","Hamilton","New York",0,FALSE
"1328","36045","Jefferson","New York",0,FALSE
"1329","36051","Livingston","New York",0,FALSE
"1330","36055","Monroe","New York",0,FALSE
"1331","36059","Nassau","New York",0,FALSE
"1332","36063","Niagara","New York",0,FALSE
"1333","36071","Orange","New York",0,FALSE
"1334","36073","Orleans","New York",0,FALSE
"1335","36075","Oswego","New York",0,FALSE
"1336","48435","Sutton","Texas",0,FALSE
"1337","48437","Swisher","Texas",0,FALSE
"1338","48441","Taylor","Texas",1,TRUE
"1339","48447","Throckmorton","Texas",0,FALSE
"1340","48451","Tom Green","Texas",0,FALSE
"1341","48453","Travis","Texas",2,TRUE
"1342","48457","Tyler","Texas",0,FALSE
"1343","48467","Van Zandt","Texas",0,FALSE
"1344","48469","Victoria","Texas",0,FALSE
"1345","48477","Washington","Texas",0,FALSE
"1346","48483","Wheeler","Texas",0,FALSE
"1347","48485","Wichita","Texas",0,FALSE
"1348","48489","Willacy","Texas",0,FALSE
"1349","48499","Wood","Texas",0,FALSE
"1350","49001","Beaver","Utah",0,FALSE
"1351","49007","Carbon","Utah",0,FALSE
"1352","26071","Iron","Michigan",0,FALSE
"1353","26125","Oakland","Michigan",0,FALSE
"1354","26131","Ontonagon","Michigan",0,FALSE
"1355","26135","Oscoda","Michigan",0,FALSE
"1356","26145","Saginaw","Michigan",0,FALSE
"1357","26147","St. Clair","Michigan",1,TRUE
"1358","26157","Tuscola","Michigan",0,FALSE
"1359","29047","Clay","Missouri",0,FALSE
"1360","29051","Cole","Missouri",0,FALSE
"1361","29055","Crawford","Missouri",0,FALSE
"1362","29057","Dade","Missouri",0,FALSE
"1363","29061","Daviess","Missouri",0,FALSE
"1364","29067","Douglas","Missouri",0,FALSE
"1365","29073","Gasconade","Missouri",0,FALSE
"1366","29077","Greene","Missouri",0,FALSE
"1367","29079","Grundy","Missouri",0,FALSE
"1368","29087","Holt","Missouri",0,FALSE
"1369","37011","Avery","North Carolina",0,FALSE
"1370","37013","Beaufort","North Carolina",1,TRUE
"1371","37019","Brunswick","North Carolina",0,FALSE
"1372","37025","Cabarrus","North Carolina",0,FALSE
"1373","13223","Paulding","Georgia",0,FALSE
"1374","36081","Queens","New York",1,TRUE
"1375","36087","Rockland","New York",0,FALSE
"1376","36089","St. Lawrence","New York",0,FALSE
"1377","36093","Schenectady","New York",0,FALSE
"1378","36099","Seneca","New York",0,FALSE
"1379","36103","Suffolk","New York",1,TRUE
"1380","36107","Tioga","New York",0,FALSE
"1381","36117","Wayne","New York",0,FALSE
"1382","42017","Bucks","Pennsylvania",0,FALSE
"1383","42023","Cameron","Pennsylvania",0,FALSE
"1384","45079","Richland","South Carolina",0,FALSE
"1385","45083","Spartanburg","South Carolina",0,FALSE
"1386","45085","Sumter","South Carolina",0,FALSE
"1387","45089","Williamsburg","South Carolina",0,FALSE
"1388","46005","Beadle","South Dakota",0,FALSE
"1389","46011","Brookings","South Dakota",0,FALSE
"1390","46019","Butte","South Dakota",0,FALSE
"1391","46023","Charles Mix","South Dakota",0,FALSE
"1392","46033","Custer","South Dakota",0,FALSE
"1393","46039","Deuel","South Dakota",0,FALSE
"1394","46041","Dewey","South Dakota",0,FALSE
"1395","46045","Edmunds","South Dakota",0,FALSE
"1396","46051","Grant","South Dakota",0,FALSE
"1397","46059","Hand","South Dakota",0,FALSE
"1398","26159","Van Buren","Michigan",0,FALSE
"1399","26163","Wayne","Michigan",2,TRUE
"1400","27001","Aitkin","Minnesota",0,FALSE
"1401","27003","Anoka","Minnesota",0,FALSE
"1402","27011","Big Stone","Minnesota",0,FALSE
"1403","27017","Carlton","Minnesota",0,FALSE
"1404","27025","Chisago","Minnesota",0,FALSE
"1405","27035","Crow Wing","Minnesota",0,FALSE
"1406","27037","Dakota","Minnesota",0,FALSE
"1407","27041","Douglas","Minnesota",0,FALSE
"1408","27043","Faribault","Minnesota",0,FALSE
"1409","27045","Fillmore","Minnesota",0,FALSE
"1410","27053","Hennepin","Minnesota",5,TRUE
"1411","27059","Isanti","Minnesota",0,FALSE
"1412","37035","Catawba","North Carolina",7,TRUE
"1413","37037","Chatham","North Carolina",0,FALSE
"1414","37039","Cherokee","North Carolina",0,FALSE
"1415","37041","Chowan","North Carolina",0,FALSE
"1416","37047","Columbus","North Carolina",0,FALSE
"1417","37059","Davie","North Carolina",0,FALSE
"1418","37061","Duplin","North Carolina",0,FALSE
"1419","37065","Edgecombe","North Carolina",2,TRUE
"1420","37069","Franklin","North Carolina",0,FALSE
"1421","37071","Gaston","North Carolina",0,FALSE
